Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
120,0,-0.008333334,-1,10.0,2.5783167,179.0
121,0,-0.008264462,-1,13.0,2.6510286,181.0
122,0,-0.008196721,-1,17.0,2.682075,183.0
123,0,-0.008130081,-1,16.0,2.7179074,185.0
124,0,-0.008064516,-1,13.333334,2.8697467,187.0
125,0,-0.008,-1,0.0,1.839113,187.0
126,0,-0.007936508,-1,0.0,1.798778,188.0
127,0,-0.007874016,-1,0.0,1.7228627,188.0
128,0,-0.0078125,-1,0.0,1.7375839,190.0
129,0,-0.007751938,-1,1.0,2.6633344,193.0
130,0,-0.0076923077,-1,1.0,2.6856842,196.0
131,0,-0.007633588,-1,1.0,2.7041745,197.0
132,0,-0.007575758,-1,1.0,2.7491293,200.0
133,0,-0.007518797,-1,1.0,2.7743688,203.0
134,0,-0.0074626864,-1,1.0,2.8202832,206.0
135,0,-0.0074074073,-1,1.0,2.769,209.0
136,0,-0.007352941,-1,1.0,2.6817856,209.0
137,0,-0.00729927,-1,1.0,2.717854,210.0
138,0,-0.007246377,-1,1.0,2.7109165,211.0
139,0,-0.007194245,-1,1.0,2.7552395,212.0
140,0,-0.007142857,-1,1.0,2.8055396,213.0
141,0,-0.0070921984,-1,1.0,2.7999115,216.0
142,0,-0.0070422534,-1,1.5,2.375858,218.0
143,0,-0.006993007,-1,2.0,2.7068498,220.0
144,0,-0.0069444445,-1,2.0,2.7516563,222.0
145,0,-0.0068965517,-1,2.0,2.756354,224.0
146,1,-0.006849315,-1,2.0,2.7820158,226.0
147,0,0.0,0,9.0,2.7971458,228.0
148,0,0.0,0,4.0,2.7579389,230.0
149,0,0.0,0,4.0,2.7913985,232.0
150,0,0.0,0,4.0,2.841138,234.0
151,0,0.0,0,3.0,2.8676877,236.0
152,0,0.0,0,2.6666667,2.8202567,238.0
153,0,0.0,0,4.0,2.7931068,240.0
154,0,0.0,0,5.0,2.7159014,241.0
155,0,0.0,0,6.3333335,2.6808224,241.0
156,0,0.0,0,0.0,1.6080664,242.0
157,0,0.0,0,0.0,1.5687654,243.0
158,0,0.0,0,0.0,1.5317563,244.0
159,0,0.0,0,0.0,1.4961896,245.0
160,0,0.0,0,0.0,1.4337738,247.0
161,0,0.0,0,0.0,1.3685166,249.0
162,0,0.0,0,0.0,1.3089403,250.0
163,0,0.0,0,0.0,1.2436814,252.0
164,0,0.0,0,0.0,1.1841037,253.0
165,0,0.0,0,0.0,1.1188436,255.0
166,0,0.0,0,0.0,1.0592645,256.0
167,0,0.0,0,0.0,0.99400294,258.0
168,0,0.0,0,0.0,0.9344225,259.0
169,0,0.0,0,0.0,0.8691598,261.0
170,0,0.0,0,0.0,0.80957794,262.0
171,0,0.0,0,0.0,0.74431396,264.0
172,0,0.0,0,0.0,0.68189,265.0
173,0,0.0,0,0.0,0.62230647,267.0
174,0,0.0,0,0.0,0.55419946,269.0
175,0,0.0,0,0.0,1.6290591,271.0
176,0,0.0,0,-6.630469e-32,1.6449555,272.0
177,0,0.0,0,0.0,1.6829423,274.0
178,0,0.0,0,0.0,1.6831942,274.0
179,0,0.0,0,-2.0225535e-20,1.7308105,275.0
180,0,0.0,0,-1.9733059e-20,1.7129178,276.0
181,0,0.0,0,-2.0491913e-20,1.6947918,278.0
182,0,0.0,0,-2.0217204e-20,1.7063526,278.0
183,0,0.0,0,-1.9958813e-20,1.6881732,280.0
184,0,0.0,0,-2.004014e-20,1.6520643,280.0
185,0,0.0,0,-2.035169e-20,1.678455,282.0
186,0,0.0,0,-1.998426e-20,1.6684406,283.0
187,0,0.0,0,-2.0121954e-20,1.6613889,284.0
188,0,0.0,0,-2.0316937e-20,1.6249561,285.0
189,0,0.0,0,-2.0164983e-20,1.613559,285.0
190,0,0.0,0,-2.0249469e-20,1.5887165,287.0
191,0,0.0,0,-2.0041976e-20,1.586982,288.0
192,0,0.0,0,-2.018453e-20,1.5596884,289.0
193,0,0.0,0,-2.016283e-20,1.4799342,289.0
194,0,0.0,0,5.0,2.5343194,291.0
195,0,0.0,0,6.0,2.4916592,293.0
196,0,0.0,0,7.0,2.4741635,294.0
197,0,0.0,0,7.0,2.5161476,296.0
198,0,0.0,0,7.0,2.509189,297.0
199,0,0.0,0,7.0,2.5263908,299.0
200,0,0.0,0,7.666667,2.4651623,300.0
201,0,0.0,0,8.0,2.529139,300.0
202,0,0.0,0,8.0,2.5670352,301.0
203,0,0.0,0,9.0,2.5844624,303.0
204,0,0.0,0,9.0,2.578444,304.0
205,0,0.0,0,10.0,2.564941,305.0
206,0,0.0,0,10.0,2.580551,305.0
207,0,0.0,0,10.0,2.6025636,305.0
208,0,0.0,0,11.0,2.5580192,307.0
209,0,0.0,0,11.0,2.608503,308.0
210,0,0.0,0,11.0,2.6389701,309.0
211,0,0.0,0,11.0,2.6536713,310.0
212,0,0.0,0,6.0,2.4472103,312.0
213,0,0.0,0,7.0,2.4200926,314.0
214,0,0.0,0,0.5,2.6329203,317.0
215,-1,0.0,0,-0.5,2.6650214,319.0
216,0,-0.0046296297,-1,1.0,2.3009863,320.0
217,0,-0.004608295,-1,1.0,2.5315437,321.0
218,0,-0.0045871558,-1,3.0,2.3915324,321.0
219,0,-0.00456621,-1,0.0,2.253959,324.0
220,0,-0.0045454544,-1,0.0,2.2854238,325.0
221,0,-0.004524887,-1,0.0,2.2583952,326.0
222,0,-0.0045045046,-1,0.0,2.2776275,326.0
223,0,-0.004484305,-1,0.0,2.2922788,328.0
224,0,-0.004464286,-1,0.0,2.307919,329.0
225,0,-0.0044444446,-1,0.0,1.3093426,331.0
226,0,-0.0044247787,-1,0.0,1.3226442,331.0
227,0,-0.004405286,-1,0.0,1.3384267,332.0
228,0,-0.004385965,-1,0.0,1.3637022,333.0
229,0,-0.0043668123,-1,0.0,1.38992,333.0
230,0,-0.004347826,-1,0.0,1.4140476,333.0
231,0,-0.0043290043,-1,0.0,1.4430617,333.0
232,0,-0.004310345,-1,0.0,1.4690323,334.0
233,0,-0.0042918455,-1,0.0,1.5010526,334.0
234,0,-0.0042735045,-1,0.0,1.5245278,335.0
235,0,-0.004255319,-1,3.0,2.4625893,337.0
236,0,-0.004237288,-1,4.0,2.4014795,339.0
237,0,-0.004219409,-1,5.0570807,2.228555,342.0
238,0,-0.004201681,-1,5.0,2.2832289,344.0
239,0,-0.0041841003,-1,5.057232,2.2049267,346.0
240,0,-0.004166667,-1,6.0,2.2680216,348.0
241,0,-0.004149378,-1,6.3714747,2.3748312,349.0
242,0,-0.004132231,-1,5.3903265,2.4117541,350.0
243,0,-0.004115226,-1,7.0,2.2128308,351.0
244,0,-0.0040983604,-1,7.371379,2.447622,352.0
245,0,-0.0040816325,-1,8.0,2.538351,353.0
246,0,-0.0040650405,-1,7.37127,2.5515077,354.0
247,0,-0.004048583,-1,8.371366,2.5624228,356.0
248,0,-0.004032258,-1,8.742779,2.5835032,358.0
249,0,-0.004016064,-1,9.057032,2.0482087,359.0
250,0,-0.004,-1,8.742831,2.6372602,360.0
251,0,-0.003984064,-1,9.057053,2.6015844,362.0
252,0,-0.003968254,-1,9.056892,2.58855,364.0
253,1,-0.0039525693,-1,0.5,2.5383554,366.0
254,0,0.0,0,6.113492,2.6671343,368.0
255,0,0.0,0,3.0,2.6823115,370.0
256,0,0.0,0,4.0,2.685989,372.0
