Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
46,0,-0.02173913,-1,0.0,0.24184051,74.0
47,0,-0.021276595,-1,0.0,0.021907564,75.0
48,0,-0.020833334,-1,0.0,0.05074055,76.0
49,0,-0.020408163,-1,0.0,-0.105114445,77.0
50,0,-0.02,-1,0.0,-0.4476796,78.0
51,0,-0.019607844,-1,0.0,-0.6693964,79.0
52,0,-0.01923077,-1,0.0,-0.6740365,80.0
53,0,-0.018867925,-1,0.0,-0.86078405,81.0
54,0,-0.018518519,-1,0.0,-1.0818777,82.0
55,0,-0.018181818,-1,0.0,-1.211607,83.0
56,0,-0.017857144,-1,0.0,-1.2770472,85.0
57,0,-0.01754386,-1,0.0,-1.4042932,87.0
58,0,-0.01724138,-1,0.0,-1.5934744,89.0
59,-1,-0.016949153,-1,0.0,-0.18618384,92.0
60,0,-0.033333335,-2,-9.559432e-16,2.8552701,94.0
61,0,-0.032786883,-2,-9.769118e-16,2.8891068,96.0
62,0,-0.032258064,-2,-9.676839e-16,2.8660593,97.0
63,0,-0.031746034,-2,-9.69635e-16,2.8800597,97.0
64,0,-0.03125,-2,-9.762264e-16,2.8519166,97.0
65,0,-0.03076923,-2,-9.722721e-16,2.8305762,97.0
66,0,-0.030303031,-2,-9.722721e-16,2.8434086,98.0
67,0,-0.029850746,-2,-9.716195e-16,2.8654287,99.0
68,0,-0.029411765,-2,-9.719756e-16,2.9448848,100.0
69,0,-0.028985508,-2,0.0,1.8889593,102.0
70,0,-0.028571429,-2,0.0,1.8760715,103.0
71,0,-0.028169014,-2,0.0,1.9062526,105.0
72,0,-0.027777778,-2,0.0,1.8938036,106.0
73,0,-0.02739726,-2,0.0,1.8644011,107.0
74,0,-0.027027028,-2,-7.825009e-17,1.6880995,108.0
75,0,-0.026666667,-2,0.0,1.7983632,110.0
76,0,-0.02631579,-2,-9.059715e-36,1.9006132,112.0
77,0,-0.025974026,-2,0.0,1.8778301,113.0
78,0,-0.025641026,-2,0.0,1.8100257,115.0
79,0,-0.025316456,-2,0.0,1.8215778,116.0
80,0,-0.025,-2,0.0,1.8351146,117.0
81,0,-0.024691358,-2,0.0,1.8417366,118.0
82,0,-0.024390243,-2,0.0,1.8465468,119.0
83,0,-0.024096385,-2,0.0,1.8522364,119.0
84,0,-0.023809524,-2,0.0,1.8308774,119.0
85,0,-0.023529412,-2,0.0,1.737848,121.0
86,0,-0.023255814,-2,-0.5,2.8767653,124.0
87,0,-0.022988506,-2,-0.5,2.7798004,126.0
88,0,-0.022727273,-2,-0.5,2.819546,127.0
89,0,-0.02247191,-2,-0.5,2.8140361,129.0
90,0,-0.022222223,-2,-0.5,2.7977257,131.0
91,0,-0.021978023,-2,-0.5,2.8034244,132.0
92,0,-0.02173913,-2,-0.5,2.8040223,133.0
93,0,-0.021505376,-2,-0.5,2.7724123,134.0
94,0,-0.021276595,-2,-0.5,2.7238064,135.0
95,0,-0.021052632,-2,-0.5,2.6998253,136.0
96,0,-0.020833334,-2,-0.5,2.5936818,138.0
97,0,-0.020618556,-2,-0.5,2.7084842,140.0
98,0,-0.020408163,-2,-0.5,2.6011603,143.0
99,0,-0.02020202,-2,-0.5,2.620469,145.0
100,0,-0.02,-2,-0.5,2.6054575,147.0
101,0,-0.01980198,-2,-0.5,2.6804044,149.0
102,0,-0.019607844,-2,-0.5,2.6670034,151.0
103,0,-0.019417476,-2,-0.5,2.7305002,153.0
104,1,-0.01923077,-2,-0.5,2.7622461,155.0
105,0,-0.00952381,-1,14.0,2.536334,157.0
106,0,-0.009433962,-1,11.0,2.596014,159.0
107,0,-0.009345794,-1,11.0,2.466958,161.0
108,0,-0.009259259,-1,2.0,2.6432617,163.0
109,0,-0.0091743115,-1,2.2549179,2.5909972,166.0
110,0,-0.009090909,-1,2.0092678,2.5629106,169.0
111,0,-0.009009009,-1,2.0,2.6007519,172.0
112,0,-0.008928572,-1,2.0,2.520502,174.0
113,0,-0.0088495575,-1,3.0,2.411418,177.0
114,0,-0.00877193,-1,2.5,2.389907,178.0
115,0,-0.008695652,-1,3.0,2.3513794,180.0
116,0,-0.00862069,-1,3.3333335,2.3721647,182.0
117,0,-0.008547009,-1,4.0,2.440898,183.0
118,0,-0.008474576,-1,4.0,2.4361892,184.0
119,0,-0.008403362,-1,5.0,2.3721938,184.0
120,0,-0.008333334,-1,5.0,2.364921,185.0
121,0,-0.008264462,-1,5.0,2.3977346,187.0
122,0,-0.008196721,-1,5.0,2.4431424,189.0
123,0,-0.008130081,-1,5.0,2.5456665,191.0
124,0,-0.008064516,-1,5.0,2.5322838,192.0
125,1,-0.008,-1,5.0,2.5623121,194.0
126,0,0.0,0,5.5,1.8535377,196.0
127,0,0.0,0,4.0,1.5347781,198.0
128,0,0.0,0,5.3333335,2.339972,201.0
129,0,0.0,0,5.5,2.388383,202.0
130,0,0.0,0,4.5256753,2.3950756,204.0
131,0,0.0,0,5.0,2.3727014,206.0
132,0,0.0,0,4.0,2.3313997,208.0
133,0,0.0,0,4.7591414,2.1206412,210.0
134,0,0.0,0,7.0,2.2208009,212.0
135,0,0.0,0,0.0,1.3547536,213.0
136,0,0.0,0,0.0,1.3807006,214.0
137,0,0.0,0,0.0,1.4392583,215.0
138,0,0.0,0,0.0,1.4245183,216.0
139,0,0.0,0,0.0,1.7299314,217.0
140,0,0.0,0,0.0,1.7575307,218.0
141,0,0.0,0,0.0,1.6343758,219.0
142,0,0.0,0,0.0,1.4340788,219.0
143,0,0.0,0,0.0,1.7664924,221.0
144,0,0.0,0,2.5,2.4863613,223.0
145,0,0.0,0,3.0,2.265525,226.0
146,0,0.0,0,4.0,2.3044996,229.0
147,0,0.0,0,4.500017,2.273903,230.0
148,0,0.0,0,5.0,2.1653228,232.0
149,0,0.0,0,6.0,2.2263556,233.0
150,0,0.0,0,6.0,2.2461627,233.0
151,0,0.0,0,6.0,2.266977,233.0
152,0,0.0,0,7.0,2.8804274,236.0
153,0,0.0,0,6.5,2.8686957,237.0
154,0,0.0,0,7.0,2.8792217,237.0
155,0,0.0,0,7.0,2.8962774,237.0
156,0,0.0,0,7.0,2.899129,239.0
157,0,0.0,0,7.0,2.8843226,240.0
158,0,0.0,0,7.0,2.910453,242.0
159,0,0.0,0,7.0,2.9404407,243.0
160,0,0.0,0,5.0,2.9347692,246.0
161,0,0.0,0,5.0,2.9404616,247.0
162,0,0.0,0,4.0,2.883045,249.0
163,0,0.0,0,4.0,2.8830554,252.0
164,0,0.0,0,1.5298562,2.7878017,255.0
165,-1,0.0,0,1.5296102,2.7866485,257.0
166,0,-0.006024096,-1,2.5,2.6683202,259.0
167,0,-0.005988024,-1,2.6666667,2.617248,261.0
168,0,-0.005952381,-1,2.0,2.4221802,264.0
169,0,-0.00591716,-1,2.0,2.441393,267.0
170,0,-0.005882353,-1,2.5,2.4207952,269.0
171,0,-0.0058479533,-1,2.5,2.418642,269.0
172,0,-0.0058139535,-1,3.0,2.5390654,270.0
173,0,-0.0057803467,-1,0.0,2.4852402,272.0
174,0,-0.0057471264,-1,0.0,2.4835806,273.0
175,0,-0.0057142857,-1,0.0,1.4377556,273.0
176,0,-0.0056818184,-1,3.0,2.4103274,274.0
177,0,-0.0056497175,-1,3.0,2.4471123,276.0
178,0,-0.0056179776,-1,4.0,2.380817,278.0
179,0,-0.005586592,-1,2.6780262,2.3411276,280.0
180,0,-0.0055555557,-1,5.5,2.3904877,282.0
181,0,-0.005524862,-1,5.5,2.3714683,285.0
182,0,-0.0054945056,-1,6.0,2.3881311,287.0
183,0,-0.0054644807,-1,5.0,2.3116167,289.0
184,0,-0.0054347827,-1,3.6666667,2.3420744,290.0
185,0,-0.0054054055,-1,4.0,2.3358245,291.0
186,0,-0.005376344,-1,4.0,2.199542,292.0
187,0,-0.0053475937,-1,4.0,2.266367,294.0
188,0,-0.005319149,-1,5.0,2.2858644,295.0
189,0,-0.005291005,-1,5.0,2.484934,298.0
190,0,-0.005263158,-1,4.0,2.2815816,300.0
191,0,-0.005235602,-1,4.9999995,2.482316,302.0
192,0,-0.0052083335,-1,4.04846,2.3247128,304.0
193,1,-0.005181347,-1,5.0,2.2896557,305.0
194,0,0.0,0,4.166667,2.478563,307.0
195,0,0.0,0,6.0,2.422,309.0
196,0,0.0,0,7.0,2.3809896,310.0
197,0,0.0,0,3.9999988,2.4047213,312.0
198,0,0.0,0,3.9999988,2.396892,314.0
199,0,0.0,0,4.645346,2.5316548,315.0
200,0,0.0,0,8.0,2.602788,315.0
201,0,0.0,0,10.0,2.6456366,315.0
202,0,0.0,0,11.0,2.5761929,315.0
203,0,0.0,0,0.0,1.7071474,316.0
204,0,0.0,0,0.0,1.809883,316.0
205,0,0.0,0,0.0,1.8097006,317.0
206,0,0.0,0,-1.10619e-06,1.7632222,318.0
207,0,0.0,0,-1.1075579e-06,1.809402,319.0
208,0,0.0,0,0.0,1.9111717,320.0
209,0,0.0,0,0.0,1.8640132,321.0
210,0,0.0,0,0.0,1.96739,321.0
211,0,0.0,0,0.0,2.0086875,322.0
212,0,0.0,0,0.0,1.992795,323.0
213,0,0.0,0,0.0,1.9732673,324.0
214,0,0.0,0,0.0,1.9924297,324.0
215,0,0.0,0,0.0,1.9981153,326.0
216,0,0.0,0,0.0,1.9299663,328.0
217,0,0.0,0,0.0,1.853971,329.0
218,0,0.0,0,0.0,1.7858218,331.0
219,0,0.0,0,0.0,1.7290362,331.0
220,0,0.0,0,0.0,1.6857786,332.0
221,0,0.0,0,0.0,1.62047,334.0
222,0,0.0,0,0.0,1.4670931,336.0
223,0,0.0,0,0.0,1.4046252,336.0
224,0,0.0,0,0.0,1.2690556,336.0
225,0,0.0,0,0.0,1.2537353,336.0
226,0,0.0,0,0.0,1.0509348,336.0
227,0,0.0,0,0.0,1.0297062,337.0
228,0,0.0,0,0.0,0.8854315,338.0
229,0,0.0,0,0.0,0.91375035,339.0
230,0,0.0,0,0.0,0.90104437,339.0
231,0,0.0,0,0.0,0.82788825,339.0
232,0,0.0,0,0.0,0.77224237,339.0
233,0,0.0,0,0.0,0.7432828,340.0
234,0,0.0,0,0.0,0.6257992,341.0
235,0,0.0,0,0.0,0.48820376,341.0
236,0,0.0,0,0.0,0.46696642,342.0
237,0,0.0,0,0.0,0.4051733,343.0
238,0,0.0,0,0.0,0.40966773,344.0
239,0,0.0,0,0.0,1.8817893,345.0
240,0,0.0,0,0.0,1.8610945,347.0
241,0,0.0,0,0.0,1.8610942,347.0
242,0,0.0,0,0.0,1.8582566,348.0
243,0,0.0,0,6.0,2.668983,349.0
244,0,0.0,0,7.0,2.7803414,351.0
245,0,0.0,0,7.0,2.7819936,353.0
246,0,0.0,0,6.0,2.8446908,356.0
247,0,0.0,0,7.0,2.7441573,357.0
248,0,0.0,0,7.0,2.7754889,359.0
249,0,0.0,0,7.0,2.7819796,362.0
250,0,0.0,0,7.0,2.7820835,365.0
251,0,0.0,0,9.0,2.8069565,367.0
252,0,0.0,0,10.0,2.7567177,370.0
253,0,0.0,0,10.0,2.7287612,372.0
254,0,0.0,0,10.0,2.7267718,373.0
255,0,0.0,0,11.0,2.732276,374.0
256,0,0.0,0,13.0,2.694674,376.0
257,0,0.0,0,14.0,2.6687372,378.0
258,0,0.0,0,15.0,2.6632347,379.0
259,0,0.0,0,15.0,2.668344,380.0
260,0,0.0,0,16.0,2.6236389,382.0
261,0,0.0,0,0.5,0.68234265,385.0
262,0,0.0,0,0.5,0.6759305,387.0
263,0,0.0,0,0.5,1.5712547,390.0
264,-1,0.0,0,1.5,1.5577121,392.0
265,0,-0.003773585,-1,3.0,2.3600297,393.0
266,0,-0.0037593986,-1,3.0,2.360571,395.0
267,0,-0.0037453184,-1,3.0,2.4437232,395.0
268,0,-0.0037313432,-1,0.0,2.3550775,396.0
269,0,-0.003717472,-1,0.0,2.3338203,397.0
270,0,-0.0037037036,-1,0.0,2.3078928,398.0
271,0,-0.003690037,-1,0.0,2.3299184,399.0
272,0,-0.0036764706,-1,0.0,2.3323836,400.0
273,0,-0.0036630037,-1,0.0,2.3621206,403.0
274,0,-0.003649635,-1,0.0,1.4002141,404.0
275,0,-0.0036363637,-1,0.0,1.4037704,404.0
276,0,-0.0036231885,-1,0.0,1.4412911,404.0
277,0,-0.0036101083,-1,5.0,2.462318,406.0
278,0,-0.0035971224,-1,6.0,2.477945,407.0
279,0,-0.0035842294,-1,6.0,2.459475,410.0
280,0,-0.0035714286,-1,7.0,2.4720917,410.0
281,0,-0.0035587188,-1,8.0,2.305999,412.0
282,0,-0.0035460992,-1,9.0,2.1382031,414.0
283,0,-0.003533569,-1,8.998057,2.3051794,414.0
284,0,-0.0035211267,-1,8.998046,2.4073544,415.0
285,0,-0.003508772,-1,10.0,2.4982846,415.0
286,0,-0.0034965035,-1,10.0,2.604011,415.0
287,0,-0.0034843206,-1,10.998047,2.5830798,416.0
288,0,-0.0034722222,-1,10.0,2.069472,417.0
289,0,-0.0034602077,-1,11.0,2.1604111,417.0
290,0,-0.0034482758,-1,12.0,2.0870702,417.0
291,0,-0.0034364262,-1,12.0,2.107824,418.0
292,0,-0.0034246575,-1,13.0,2.1544433,419.0
293,0,-0.0034129692,-1,13.0,2.1772318,420.0
294,1,-0.0034013605,-1,14.0,2.1742437,421.0
295,0,0.0,0,15.0,2.17293,423.0
296,0,0.0,0,16.0,2.1724699,425.0
297,0,0.0,0,17.0,2.1446774,426.0
298,0,0.0,0,18.0,2.1302114,426.0
299,0,0.0,0,13.0,2.1655405,428.0
300,0,0.0,0,14.0,2.1457036,430.0
301,0,0.0,0,12.0,2.167757,432.0
302,0,0.0,0,12.0,2.1765354,432.0
303,0,0.0,0,7.0,2.2303314,434.0
304,0,0.0,0,-2e-44,1.1193197,434.0
305,0,0.0,0,-0.0058120023,1.1662755,434.0
306,0,0.0,0,0.0,1.1600394,434.0
307,0,0.0,0,-2e-44,1.3406167,434.0
308,0,0.0,0,-1.2215908e-09,1.3572614,434.0
309,0,0.0,0,2.4971738,2.2029147,436.0
310,0,0.0,0,2.9999998,1.9473708,436.0
311,0,0.0,0,4.0,1.9544563,437.0
312,0,0.0,0,4.0,2.0300865,438.0
313,0,0.0,0,5.0,2.011101,439.0
314,0,0.0,0,5.0,1.9090385,441.0
315,0,0.0,0,5.771774,2.4371836,441.0
316,0,0.0,0,5.764333,2.3650172,441.0
317,0,0.0,0,5.8796053,2.428045,443.0
318,0,0.0,0,5.8795233,2.5447206,444.0
319,0,0.0,0,5.8795233,2.543408,444.0
320,0,0.0,0,5.877184,2.5980363,444.0
321,0,0.0,0,6.0,2.5890975,446.0
322,0,0.0,0,6.0,2.5770266,447.0
323,0,0.0,0,6.0,2.606344,448.0
324,0,0.0,0,6.0,2.6431384,449.0
325,0,0.0,0,6.0,2.73966,449.0
326,0,0.0,0,6.0,2.7907848,450.0
327,1,0.0,0,2.9942496,2.3707242,452.0
328,0,0.0030487804,1,3.9971147,2.604385,454.0
329,0,0.0030395137,1,4.991624,2.1779642,456.0
330,0,0.003030303,1,5.0,2.510689,458.0
331,0,0.003021148,1,5.6364956,2.2495246,460.0
332,0,0.003012048,1,4.0,2.4464872,462.0
333,0,0.003003003,1,4.0,2.422697,463.0
334,0,0.002994012,1,5.0,2.1298733,465.0
335,0,0.0029850747,1,4.0,2.3095255,466.0
336,0,0.0029761905,1,4.0,2.4334316,467.0
337,0,0.002967359,1,-0.0027859537,1.6100419,467.0
338,0,0.00295858,1,-4.6622633e-20,1.3441792,468.0
339,0,0.0029498525,1,0.0,1.3783824,468.0
340,0,0.0029411765,1,4.0,2.5392296,470.0
341,0,0.0029325513,1,5.0,2.463241,472.0
342,0,0.0029239766,1,5.0,2.574938,473.0
343,0,0.002915452,1,6.0,2.4824045,476.0
344,0,0.0029069767,1,6.3333335,2.4668746,478.0
345,0,0.0028985508,1,7.0,2.5328703,479.0
346,0,0.0028901733,1,6.666667,2.5206947,480.0
347,0,0.0028818443,1,7.0,2.3888462,482.0
348,0,0.0028735632,1,7.0,2.2888067,485.0
349,0,0.0028653296,1,6.0,2.3326485,486.0
350,0,0.0028571428,1,7.0,2.2484086,487.0
351,0,0.0028490028,1,7.0,2.1836967,488.0
352,0,0.0028409092,1,6.0,2.2802074,489.0
353,0,0.0028328612,1,6.5,2.2057142,490.0
354,0,0.0028248588,1,6.5,2.1946473,491.0
355,0,0.0028169013,1,7.0,2.264427,492.0
356,0,0.0028089888,1,7.0,2.221302,493.0
357,1,0.0028011205,1,8.0,2.1712146,494.0
358,0,0.005586592,2,6.0083237,2.1155849,496.0
359,0,0.0055710305,2,7.008324,2.043053,498.0
360,0,0.0055555557,2,6.5,2.0830464,500.0
361,0,0.005540166,2,7.0,2.0589256,502.0
362,0,0.005524862,2,6.5,2.1326241,504.0
363,0,0.005509642,2,7.0,2.1112576,506.0
364,0,0.0054945056,2,6.5,2.1777816,508.0
365,0,0.005479452,2,7.0,2.1158214,510.0
366,0,0.0054644807,2,5.0,2.1490319,512.0
367,0,0.005449591,2,0.0,0.9767263,512.0
368,0,0.0054347827,2,0.0,1.0448971,512.0
369,0,0.0054200543,2,0.0,1.0401269,512.0
370,0,0.0054054055,2,-1.1820362e-08,1.1366696,512.0
371,0,0.0053908355,2,0.0,1.1315722,512.0
372,0,0.005376344,2,-2.4507371e-20,1.0927778,512.0
373,0,0.0053619305,2,0.0,1.1688509,512.0
374,0,0.0053475937,2,0.0,1.1889744,512.0
375,0,0.0053333333,2,0.0,1.1851704,512.0
376,0,0.005319149,2,0.0,1.1948051,512.0
377,0,0.0053050397,2,0.0,1.2059612,512.0
378,0,0.005291005,2,0.0,1.2186797,512.0
379,0,0.005277045,2,0.0,0.74272645,513.0
380,0,0.005263158,2,2.9950726,1.8659008,514.0
381,0,0.005249344,2,3.0,1.7868745,516.0
382,0,0.005235602,2,3.0,1.8024914,517.0
383,0,0.005221932,2,3.5531898,1.9004724,519.0
384,0,0.0052083335,2,3.0,1.8957328,520.0
385,0,0.005194805,2,3.0516777,1.8396,520.0
386,0,0.005181347,2,3.6579533,1.908252,521.0
387,0,0.005167959,2,3.0,1.9015453,521.0
388,0,0.005154639,2,3.0,1.8758032,521.0
389,0,0.005141388,2,3.0,1.913604,521.0
390,0,0.0051282053,2,3.0,1.9552693,521.0
391,0,0.0051150895,2,3.0,1.9837499,521.0
392,0,0.0051020407,2,3.3333335,2.0288892,521.0
393,0,0.0050890585,2,3.5000002,1.984246,521.0
394,0,0.005076142,2,3.0,2.0852177,521.0
395,0,0.005063291,2,4.0,2.0617743,521.0
396,0,0.005050505,2,4.0,2.0880935,521.0
397,0,0.005037783,2,4.5,2.0318174,522.0
398,0,0.0050251256,2,4.5,2.0371294,523.0
399,0,0.0050125313,2,5.0,1.905391,525.0
400,0,0.005,2,5.0,1.934583,527.0
401,-1,0.0049875313,2,2.0,1.9942619,529.0
402,0,0.0024875621,1,3.0,2.1063375,529.0
403,0,0.0024813896,1,4.5,2.0769906,531.0
404,0,0.0024752475,1,3.0,2.0132082,533.0
405,0,0.002469136,1,4.0,1.9534634,534.0
406,0,0.0024630541,1,6.0,1.9494196,535.0
407,0,0.0024570024,1,6.0,2.1652026,538.0
408,0,0.0024509805,1,6.0,2.2945964,540.0
409,0,0.002444988,1,6.0,2.3261065,541.0
410,0,0.0024390244,1,6.0,2.3106346,543.0
411,0,0.00243309,1,0.0,1.2090642,544.0
412,0,0.0024271845,1,0.0,1.2112727,545.0
413,0,0.0024213076,1,-8.702118e-20,1.1657095,546.0
414,0,0.002415459,1,-8.576785e-20,1.1463909,546.0
415,0,0.0024096386,1,-1.2529279e-27,1.1748617,546.0
416,0,0.0024038462,1,0.0,1.1572434,547.0
417,0,0.0023980816,1,0.0,1.1966717,547.0
418,0,0.0023923444,1,-1.2522588e-27,1.2118337,547.0
419,0,0.002386635,1,-7.937739e-20,1.2240007,547.0
420,0,0.0023809525,1,-1.2525743e-27,1.2355257,547.0
421,0,0.002375297,1,-2.5052918e-27,1.2713299,547.0
422,0,0.0023696683,1,6.0,2.112669,548.0
423,0,0.0023640662,1,6.0,2.1810412,550.0
424,0,0.0023584906,1,7.0,2.1693258,551.0
425,0,0.002352941,1,8.0,2.0534906,553.0
426,0,0.0023474179,1,9.0,2.103641,553.0
427,0,0.0023419203,1,10.0,2.0236785,553.0
428,0,0.0023364485,1,10.0,2.0657547,553.0
429,0,0.0023310024,1,10.0,2.1092565,553.0
430,0,0.0023255814,1,10.0,2.1484463,553.0
431,0,0.0023201855,1,10.0,1.9040809,554.0
432,0,0.0023148148,1,10.0,1.8705343,554.0
433,0,0.0023094688,1,10.0,1.8131945,555.0
434,0,0.0023041475,1,10.0,1.8016586,556.0
435,0,0.0022988506,1,10.0,1.7844261,556.0
436,0,0.0022935779,1,10.0,1.7709805,557.0
437,0,0.0022883294,1,10.0,1.7704444,558.0
438,0,0.002283105,1,10.0,1.7463871,558.0
439,1,0.0022779044,1,10.0,1.7348597,559.0
440,0,0.0045454544,2,10.0,1.7017204,561.0
441,0,0.0045351475,2,8.0,1.6630725,563.0
442,0,0.004524887,2,5.0,1.6090848,565.0
443,0,0.004514673,2,5.0,1.5527713,567.0
444,0,0.0045045046,2,5.0,1.4965717,569.0
445,0,0.004494382,2,5.0,1.4439553,571.0
446,0,0.004484305,2,5.0,1.3964629,573.0
447,0,0.004474273,2,5.0,1.3094568,575.0
448,0,0.004464286,2,3.0,1.273251,577.0
449,0,0.004454343,2,-1.0392989e-22,1.2383871,578.0
450,0,0.0044444446,2,0.0,1.265069,579.0
451,0,0.0044345898,2,0.0,1.2932043,579.0
452,0,0.0044247787,2,0.0,1.3127818,579.0
453,0,0.004415011,2,0.0,1.2999604,579.0
454,0,0.004405286,2,0.0,1.3017972,579.0
455,0,0.0043956046,2,0.0,1.2777793,580.0
456,0,0.004385965,2,0.0,1.295145,580.0
457,0,0.0043763677,2,0.0,1.2954266,580.0
458,0,0.0043668123,2,0.0,1.3053612,580.0
459,0,0.0043572984,2,0.0,1.3196867,580.0
460,0,0.004347826,2,0.0,1.324794,580.0
461,0,0.004338395,2,0.0,1.3030171,580.0
462,0,0.0043290043,2,1.0,1.2663862,581.0
463,0,0.0043196543,2,2.0,1.7414612,583.0
464,0,0.004310345,2,2.0,1.9398012,584.0
465,0,0.0043010754,2,3.0,1.7096884,586.0
466,0,0.0042918455,2,5.0,2.0938063,587.0
467,0,0.004282655,2,5.0,2.075167,589.0
468,0,0.0042735045,2,6.0,2.022391,590.0
469,0,0.0042643924,2,7.0,1.951582,590.0
470,0,0.004255319,2,6.0,2.1035395,591.0
471,0,0.0042462847,2,7.0,2.1442933,592.0
472,0,0.004237288,2,7.0,2.13615,593.0
473,0,0.0042283298,2,8.0,2.1781187,595.0
474,0,0.004219409,2,8.0,2.227025,596.0
475,0,0.004210526,2,8.0,2.2622175,597.0
476,0,0.004201681,2,8.0,2.295607,598.0
477,0,0.004192872,2,8.0,2.3091555,600.0
478,0,0.0041841003,2,8.0,2.3165736,601.0
479,1,0.0041753654,2,8.0,2.3585262,602.0
480,0,0.0062500006,3,11.0,2.3770099,604.0
481,0,0.0062370063,3,7.0,2.2298694,607.0
482,0,0.006224067,3,4.737094,2.167603,609.0
483,0,0.0062111802,3,5.474213,1.8468591,611.0
484,0,0.0061983466,3,4.0,2.3239512,613.0
485,0,0.006185567,3,5.0,2.2925875,615.0
486,0,0.0061728396,3,6.0,1.9417268,617.0
487,0,0.0061601643,3,6.0,1.9201797,619.0
488,0,0.0061475406,3,3.0,1.9101384,621.0
489,0,0.006134969,3,-2.6721294e-36,0.86498225,621.0
490,0,0.0061224485,3,-4.008469e-36,0.8631652,621.0
491,0,0.00610998,3,-4.008469e-36,0.886418,621.0
492,0,0.0060975607,3,-2.0051215e-36,0.90860367,621.0
493,0,0.006085193,3,-2.0051215e-36,0.9354118,621.0
494,0,0.0060728746,3,-2.0049687e-36,0.9232774,621.0
495,0,0.0060606063,3,0.0,0.9473543,621.0
496,0,0.006048387,3,0.0,0.9610364,621.0
497,0,0.0060362173,3,0.0,0.93706214,621.0
498,0,0.006024096,3,0.0,0.9594597,621.0
499,0,0.0060120244,3,0.0,0.95911974,621.0
500,0,0.006,3,0.0,0.62942266,368.0
501,0,0.005988024,3,0.0,0.6471722,368.0
502,0,0.005976096,3,0.0,0.6692449,368.0
503,0,0.0059642144,3,0.0,0.63550746,369.0
504,0,0.0059523815,3,-4.8858366e-25,0.6080946,369.0
505,0,0.0059405942,3,0.0,0.58148414,369.0
506,0,0.005928854,3,0.0,0.55731595,369.0
507,0,0.00591716,3,0.0,0.5386124,369.0
508,0,0.005905512,3,0.0,0.5171583,369.0
509,0,0.00589391,3,-2.4456845e-38,0.49098182,369.0
510,0,0.0058823535,3,0.0,0.5049955,369.0
511,0,0.0058708414,3,0.0,0.5119955,369.0
512,0,0.005859375,3,0.0,0.4962386,369.0
513,0,0.0058479533,3,0.0,0.49244907,370.0
514,0,0.0058365758,3,0.0,0.54027665,370.0
515,0,0.005825243,3,0.0,0.4693499,370.0
516,0,0.0058139535,3,0.0,0.4791429,370.0
517,0,0.005802708,3,0.0,0.6083887,371.0
518,0,0.005791506,3,0.0,0.5315399,371.0
519,0,0.0057803467,3,0.0,0.3965351,371.0
520,0,0.005769231,3,0.0,0.40797403,371.0
521,0,0.005758157,3,0.0,0.40032297,371.0
522,0,0.0057471264,3,-4.894101e-25,0.40923095,371.0
