Step,Reward,Average Reward,Cumulative Reward,Expected Utility,Expected Info Gain,Num Components
48,0,0.0,0,0.0,0.99666107,76.0
49,-1,0.0,0,0.0,0.99667776,79.0
50,0,-0.02,-1,0.0,1.9487792,82.0
51,0,-0.019607844,-1,0.0,2.9786966,84.0
52,0,-0.01923077,-1,0.0,2.9865675,86.0
53,0,-0.018867925,-1,0.0,2.6571484,88.0
54,0,-0.018518519,-1,-0.5,2.875326,90.0
55,0,-0.018181818,-1,-0.5,2.8744435,91.0
56,0,-0.017857144,-1,-0.50000024,2.8862846,93.0
57,0,-0.01754386,-1,-0.5,2.798961,95.0
58,0,-0.01724138,-1,-0.5,2.772334,97.0
59,0,-0.016949153,-1,-0.5,2.7899628,99.0
60,0,-0.016666668,-1,-0.37003177,2.6593418,99.0
61,0,-0.016393442,-1,-0.5,2.7701511,101.0
62,0,-0.016129032,-1,-0.5,2.764532,102.0
63,0,-0.015873017,-1,-0.48499963,2.7879734,103.0
64,0,-0.015625,-1,-0.3699654,2.7712026,105.0
65,0,-0.015384615,-1,-0.5,2.8628857,107.0
66,0,-0.015151516,-1,-0.5,2.8672345,108.0
67,0,-0.014925373,-1,-0.36989915,2.0747504,109.0
68,0,-0.014705882,-1,-0.5,2.915461,110.0
69,0,-0.014492754,-1,-0.5,2.9380465,112.0
70,0,-0.014285714,-1,-0.5,2.9734378,113.0
71,0,-0.014084507,-1,-0.5,2.9841452,115.0
72,0,-0.013888889,-1,-0.5,2.7101364,116.0
73,0,-0.01369863,-1,-0.5,2.599658,117.0
74,-1,-0.013513514,-1,-0.483014,2.3180923,119.0
75,0,-0.026666667,-2,-3.1368888e-35,2.6167421,121.0
76,0,-0.02631579,-2,0.0,2.737268,124.0
77,0,-0.025974026,-2,0.0,2.5433383,125.0
78,0,-0.025641026,-2,-2.4006724e-35,2.4938235,125.0
79,0,-0.025316456,-2,0.0,2.5584807,128.0
80,0,-0.025,-2,0.0,2.4875205,131.0
81,0,-0.024691358,-2,0.0,2.2935886,132.0
82,0,-0.024390243,-2,-9.290991e-36,2.2796507,132.0
83,0,-0.024096385,-2,0.0,2.2178178,134.0
84,0,-0.023809524,-2,0.0,1.1511073,135.0
85,0,-0.023529412,-2,-2.3990574e-35,0.9132722,135.0
86,0,-0.023255814,-2,0.0,0.99719274,137.0
87,0,-0.022988506,-2,0.0,1.7407761,138.0
88,0,-0.022727273,-2,-1.8581981e-35,1.5627229,138.0
89,0,-0.02247191,-2,-1.8581981e-35,1.5830272,138.0
90,0,-0.022222223,-2,-1.8581911e-35,1.5404913,138.0
91,0,-0.021978023,-2,0.0,1.5586443,138.0
92,0,-0.02173913,-2,0.0,1.5947084,138.0
93,0,-0.021505376,-2,0.0,1.6054088,138.0
94,0,-0.021276595,-2,0.0,1.5921606,138.0
95,0,-0.021052632,-2,0.0,1.5921681,139.0
96,0,-0.020833334,-2,0.0,1.6476767,139.0
97,0,-0.020618556,-2,0.0,1.6311417,139.0
98,0,-0.020408163,-2,-0.5,2.6833072,140.0
99,0,-0.02020202,-2,-0.48876613,2.6728315,142.0
100,0,-0.02,-2,-0.5,2.7199683,143.0
101,0,-0.01980198,-2,-0.5,2.6558847,145.0
102,0,-0.019607844,-2,-0.5,2.7119477,147.0
103,0,-0.019417476,-2,-0.5,2.7350926,148.0
104,0,-0.01923077,-2,-0.5,2.7281437,149.0
105,0,-0.01904762,-2,-0.5,2.754138,149.0
106,0,-0.018867925,-2,-0.5,2.7406254,151.0
107,0,-0.018691588,-2,-0.5,2.7625031,153.0
108,0,-0.018518519,-2,-0.5,2.8201513,155.0
109,0,-0.018348623,-2,-0.5,2.7684238,157.0
110,0,-0.018181818,-2,-0.5,2.8006775,158.0
111,0,-0.018018018,-2,-0.5,2.8442073,159.0
112,0,-0.017857144,-2,-0.5,2.864519,160.0
113,0,-0.017699115,-2,-0.5,2.8807857,161.0
114,0,-0.01754386,-2,-0.5,2.9065242,162.0
115,0,-0.017391304,-2,-0.5,2.947331,163.0
116,0,-0.01724138,-2,-0.5,2.5431113,165.0
117,0,-0.017094018,-2,-0.5,2.6125753,167.0
118,0,-0.016949153,-2,-0.5,2.5609822,169.0
119,-1,-0.016806724,-2,-0.5,2.4827125,171.0
120,0,-0.025000002,-3,-6.6032035e-35,2.520417,173.0
121,0,-0.024793386,-3,0.0,2.471592,174.0
122,0,-0.024590163,-3,-2.088904e-35,2.475112,176.0
123,0,-0.024390243,-3,-2.088904e-35,2.4438686,176.0
124,0,-0.024193548,-3,-1.1566844e-35,2.450715,176.0
125,0,-0.024,-3,-2.7890107e-35,2.4308236,176.0
126,0,-0.023809526,-3,-4.882576e-35,2.3975074,178.0
127,0,-0.023622047,-3,0.0,2.3677878,178.0
128,0,-0.0234375,-3,0.0,2.3332763,178.0
129,0,-0.023255814,-3,0.0,1.2720318,179.0
130,0,-0.023076924,-3,0.0,1.2119001,180.0
131,0,-0.022900764,-3,0.0,1.8471925,183.0
132,0,-0.022727273,-3,0.0,1.8477728,185.0
133,0,-0.02255639,-3,0.0,1.7594385,187.0
134,0,-0.02238806,-3,0.0,1.8082206,189.0
135,0,-0.02222222,-3,-0.5,2.1756558,190.0
136,0,-0.022058824,-3,-0.5,2.2044954,192.0
137,0,-0.02189781,-3,-0.5,2.2183888,193.0
138,0,-0.02173913,-3,-0.5,2.2792442,194.0
139,0,-0.021582734,-3,-0.4993999,2.3264499,195.0
140,0,-0.021428572,-3,-0.5,2.2966018,196.0
141,0,-0.021276595,-3,-0.4993988,2.3235188,197.0
142,0,-0.02112676,-3,-0.49940008,2.3533971,198.0
143,0,-0.02097902,-3,-0.49939847,2.3336675,200.0
144,0,-0.020833334,-3,-0.5,0.80124813,202.0
145,0,-0.020689655,-3,-0.5,2.0173268,203.0
146,0,-0.020547945,-3,-0.5,1.9881339,204.0
147,0,-0.020408163,-3,-0.5,2.1424847,205.0
148,0,-0.020270271,-3,-0.5,2.1801987,206.0
149,0,-0.02013423,-3,-0.5,2.186401,207.0
150,0,-0.02,-3,-0.5,2.2381597,208.0
151,0,-0.01986755,-3,-0.5,2.2719264,209.0
152,-1,-0.019736841,-3,0.0,0.17947659,210.0
153,0,-0.026143791,-4,-1.8794287e-36,2.2894535,211.0
154,0,-0.025974026,-4,-1.8794287e-36,2.3165495,212.0
155,0,-0.025806451,-4,-1.1278e-41,2.364118,213.0
156,0,-0.025641026,-4,-1.8798014e-36,2.3484306,214.0
157,0,-0.025477707,-4,-1.25320485e-36,2.3721726,214.0
158,0,-0.025316456,-4,0.0,2.4591007,214.0
159,0,-0.025157232,-4,-1.8798014e-36,2.411429,216.0
160,0,-0.025,-4,-1.8798014e-36,2.4138684,216.0
161,0,-0.024844721,-4,-1.8798014e-36,2.4422188,218.0
162,0,-0.024691358,-4,-1.25320485e-36,1.3502953,218.0
163,0,-0.024539877,-4,-6.26608e-37,1.3230217,218.0
164,0,-0.024390243,-4,-1.25320485e-36,1.3042581,218.0
165,0,-0.024242423,-4,-1.2532049e-36,1.2754104,218.0
166,0,-0.024096385,-4,-1.25320485e-36,1.2127573,218.0
167,0,-0.023952097,-4,-1.25320485e-36,1.2229292,218.0
168,0,-0.023809524,-4,-1.8798014e-36,1.2349436,218.0
169,0,-0.02366864,-4,-1.8798014e-36,1.2151921,218.0
170,0,-0.023529412,-4,-1.8798014e-36,1.270441,218.0
171,0,-0.023391813,-4,-1.2532048e-36,1.24264,219.0
172,0,-0.023255814,-4,-1.8798014e-36,1.1949348,219.0
173,0,-0.023121387,-4,-1.4258847e-35,1.2053677,219.0
174,0,-0.022988506,-4,-1.2532048e-36,1.1695263,219.0
175,0,-0.022857143,-4,0.0,0.9487583,220.0
176,0,-0.022727273,-4,-1.1365e-41,0.983167,221.0
177,0,-0.02259887,-4,0.0,1.2878392,222.0
178,0,-0.02247191,-4,0.0,1.2038262,223.0
179,0,-0.022346368,-4,-2.387822e-10,1.1653345,223.0
180,0,-0.022222223,-4,-2.423815e-10,1.1183999,224.0
181,0,-0.022099448,-4,-2.3890243e-10,1.1413301,224.0
182,0,-0.021978023,-4,-2.4226138e-10,0.9777066,224.0
183,0,-0.021857923,-4,-2.4226138e-10,0.9824982,224.0
184,0,-0.02173913,-4,-2.4436642e-10,0.89658934,224.0
185,0,-0.021621622,-4,-1.1134191e-09,0.87486225,224.0
186,0,-0.021505376,-4,-2.404164e-10,0.93033195,224.0
187,0,-0.021390375,-4,-2.4226138e-10,0.95037305,224.0
188,0,-0.021276595,-4,-1.1134442e-09,1.0220628,224.0
189,0,-0.02116402,-4,-1.1134442e-09,0.9982041,224.0
190,0,-0.021052632,-4,-1.1142863e-09,1.0314891,225.0
191,0,-0.020942409,-4,-1.1134614e-09,1.0251743,225.0
192,0,-0.020833334,-4,-1.1129295e-09,1.0280861,225.0
193,0,-0.020725388,-4,-1.114238e-09,1.1277258,225.0
194,0,-0.020618556,-4,-1.114238e-09,1.1157261,225.0
195,0,-0.020512821,-4,-1.1139875e-09,1.11326,225.0
196,0,-0.020408163,-4,-1.113742e-09,1.1289618,225.0
197,0,-0.020304568,-4,-1.1135034e-09,1.1592551,225.0
198,0,-0.02020202,-4,0.0,1.3169985,226.0
199,0,-0.020100502,-4,0.0,1.2323401,228.0
200,0,-0.02,-4,0.0,1.1523585,229.0
201,0,-0.019900497,-4,0.0,1.2063279,231.0
202,0,-0.01980198,-4,-0.5,1.8409892,232.0
203,0,-0.019704433,-4,-0.5,1.8530768,234.0
204,0,-0.019607844,-4,-0.3977022,1.7517724,235.0
205,0,-0.019512195,-4,-0.39349616,1.8470802,236.0
206,0,-0.019417476,-4,-0.227081,1.9042597,237.0
207,0,-0.019323671,-4,-0.4680441,1.8538189,238.0
208,0,-0.01923077,-4,-0.39757702,2.0130534,239.0
209,0,-0.019138755,-4,-0.5005551,2.153922,240.0
210,0,-0.01904762,-4,-0.5,2.2359018,241.0
211,0,-0.018957347,-4,-0.5,2.207635,243.0
212,0,-0.018867925,-4,-0.5,2.2725673,244.0
213,0,-0.018779343,-4,-0.49999994,2.2962449,245.0
214,0,-0.018691588,-4,-0.5,2.2726839,247.0
215,0,-0.018604651,-4,-0.5,2.2987046,248.0
216,0,-0.018518519,-4,-0.5,2.3174703,249.0
217,0,-0.01843318,-4,-0.5,2.374207,250.0
218,0,-0.018348623,-4,-0.5,2.2803583,251.0
219,-1,-0.01826484,-4,0.0,-0.08107905,252.0
220,0,-0.022727272,-5,-8.618697e-36,2.1743531,253.0
221,0,-0.022624435,-5,-3.0788905e-36,2.1389956,254.0
222,0,-0.022522524,-5,0.0,2.058044,255.0
223,0,-0.022421526,-5,-8.985663e-10,1.6417232,257.0
224,0,-0.02232143,-5,-1.7231574e-21,1.660464,258.0
225,0,-0.022222223,-5,-1.1213377e-09,1.7727265,259.0
226,0,-0.022123894,-5,-1.120488e-09,1.7820418,260.0
227,0,-0.02202643,-5,-2.2178295e-10,1.7864139,261.0
228,0,-0.021929825,-5,-1.1210387e-09,1.7219484,262.0
229,0,-0.02183406,-5,-2.2199624e-10,0.69853616,262.0
230,0,-0.021739129,-5,-1.121283e-09,0.74987257,262.0
231,0,-0.02164502,-5,-2.2192512e-10,0.7736374,262.0
232,0,-0.021551725,-5,-2.2196409e-10,0.7750096,262.0
233,0,-0.021459227,-5,-2.2196409e-10,0.7701129,262.0
234,0,-0.021367522,-5,-1.4317809e-09,0.7815949,262.0
235,0,-0.021276595,-5,-1.4314232e-09,0.8776454,262.0
236,0,-0.021186441,-5,-8.9907615e-10,0.85526216,262.0
237,0,-0.021097045,-5,-8.999041e-10,0.83585835,262.0
238,0,-0.021008404,-5,-8.988234e-10,0.9162042,262.0
239,0,-0.020920502,-5,-0.3470963,1.6946714,263.0
240,0,-0.020833334,-5,-0.35004085,1.7386024,265.0
241,0,-0.020746889,-5,-0.49195454,1.8451725,267.0
242,0,-0.020661157,-5,-0.4030755,1.2155404,268.0
243,0,-0.02057613,-5,-0.5,1.9934793,270.0
244,0,-0.020491801,-5,-0.5,1.9827422,271.0
245,0,-0.020408163,-5,-0.5,2.0725784,272.0
246,0,-0.020325202,-5,-0.5,2.1727247,274.0
247,0,-0.020242915,-5,-0.5,2.197408,276.0
248,0,-0.02016129,-5,-0.5,2.0786781,278.0
249,0,-0.02008032,-5,-0.5,2.2679384,279.0
250,0,-0.020000001,-5,-0.39533842,1.6291889,280.0
251,0,-0.01992032,-5,-0.5,2.2741346,281.0
252,0,-0.01984127,-5,-0.34171304,1.8413907,282.0
253,0,-0.019762848,-5,-0.23292154,1.854722,283.0
254,0,-0.01968504,-5,-0.23179422,1.7884746,285.0
255,0,-0.019607844,-5,-0.393003,1.7143912,286.0
256,0,-0.01953125,-5,-0.5,1.9427459,287.0
257,0,-0.019455252,-5,-0.23646013,1.4535859,288.0
258,0,-0.019379845,-5,-0.50056094,1.9401572,289.0
259,0,-0.019305019,-5,-0.5,1.8377652,290.0
260,-1,-0.01923077,-5,-0.23577392,1.4163517,291.0
261,0,-0.022988506,-6,0.0,1.8547153,292.0
262,0,-0.022900764,-6,0.0,1.8575643,293.0
263,0,-0.022813689,-6,0.0,1.9354304,294.0
264,0,-0.022727273,-6,-2.196658e-36,1.978259,296.0
265,0,-0.02264151,-6,-1.3991385e-36,2.0113223,296.0
266,0,-0.02255639,-6,-3.5946236e-36,2.046722,297.0
267,0,-0.02247191,-6,-1.3988718e-36,2.04133,298.0
268,0,-0.02238806,-6,0.0,2.0498877,298.0
269,0,-0.022304833,-6,0.0,2.0357718,299.0
270,0,-0.02222222,-6,0.0,0.97459674,299.0
271,0,-0.022140222,-6,-2.840245e-08,0.9476597,300.0
272,0,-0.022058824,-6,-0.28789276,1.8925979,301.0
273,0,-0.021978023,-6,-0.39540166,1.8231785,303.0
274,0,-0.02189781,-6,-0.28598616,1.7839087,305.0
275,0,-0.021818181,-6,-0.20617636,1.7612944,306.0
276,0,-0.02173913,-6,-0.3418734,1.8357816,308.0
277,0,-0.02166065,-6,-0.49999994,1.8750098,309.0
278,0,-0.021582734,-6,-0.5,1.7939069,311.0
279,0,-0.021505376,-6,-0.5,1.7516735,311.0
280,0,-0.021428572,-6,-0.46470425,1.7220665,312.0
281,0,-0.021352313,-6,-0.219994,1.7133474,313.0
282,0,-0.021276595,-6,-0.5,1.6941674,314.0
283,0,-0.021201413,-6,-0.5,1.639991,315.0
284,0,-0.02112676,-6,-0.5,1.7343291,316.0
285,0,-0.021052632,-6,-0.5,1.7529464,317.0
286,0,-0.02097902,-6,-0.5,1.7959723,318.0
287,0,-0.020905923,-6,-0.5,1.8460695,319.0
288,0,-0.020833334,-6,-0.5,1.7662184,320.0
289,0,-0.020761246,-6,-0.5,1.7759705,321.0
290,0,-0.020689655,-6,-0.5,1.7310398,323.0
291,0,-0.020618558,-6,-0.5,1.7889695,324.0
292,0,-0.020547945,-6,-0.5,0.52225095,325.0
293,-1,-0.020477815,-6,-0.5,0.19293085,326.0
294,0,-0.023809522,-7,0.0,1.8038214,327.0
295,0,-0.023728814,-7,0.0,1.8817886,328.0
296,0,-0.02364865,-7,0.0,1.9585261,328.0
297,0,-0.023569023,-7,0.0,1.8794564,328.0
298,0,-0.023489933,-7,-0.5,1.9770881,329.0
299,0,-0.02341137,-7,-0.5,2.0286705,331.0
300,0,-0.023333333,-7,-0.23067145,1.5069034,332.0
301,0,-0.023255814,-7,-0.5,2.067224,334.0
302,0,-0.023178808,-7,-0.5,2.1014824,334.0
303,0,-0.023102311,-7,-0.5,2.146061,336.0
304,0,-0.023026315,-7,-0.5,2.211046,337.0
305,0,-0.02295082,-7,-0.5,2.2075872,338.0
306,0,-0.022875817,-7,-0.5,2.295072,338.0
307,0,-0.022801302,-7,-0.5,2.310359,339.0
308,0,-0.022727273,-7,-0.22956082,1.5120497,339.0
309,0,-0.022653723,-7,-0.5,2.291694,339.0
310,0,-0.022580644,-7,-0.5,2.3482723,339.0
311,0,-0.022508038,-7,-0.5,2.3732023,340.0
312,0,-0.022435898,-7,-0.3951044,1.6007332,341.0
313,0,-0.022364218,-7,-0.3951981,1.628427,341.0
314,0,-0.022292994,-7,-0.5,1.8254149,342.0
315,0,-0.022222223,-7,-0.5,1.943067,342.0
316,0,-0.022151899,-7,-0.5,1.9700773,343.0
317,0,-0.02208202,-7,-0.5,1.9912113,344.0
318,0,-0.022012578,-7,-0.5,1.9617335,345.0
319,-1,-0.021943573,-7,-0.5,1.9130986,346.0
320,0,-0.025,-8,0.0,1.9429353,346.0
321,0,-0.024922118,-8,-9.987908e-37,1.9765133,347.0
322,0,-0.024844721,-8,-5.2210876e-36,1.9510643,347.0
323,0,-0.024767801,-8,-2.5614584e-36,1.9704185,347.0
324,0,-0.024691358,-8,-1.5685399e-36,2.0423295,347.0
325,0,-0.024615385,-8,-5.6920774e-36,2.075791,349.0
326,0,-0.024539877,-8,-1.3381767e-28,2.019406,350.0
327,0,-0.024464833,-8,-1.1269181e-09,2.024812,350.0
328,0,-0.024390243,-8,-4.133672e-36,1.9833088,352.0
329,0,-0.02431611,-8,-1.9847873e-29,0.5737379,353.0
330,0,-0.024242423,-8,-1.9908084e-29,0.58812183,353.0
331,0,-0.024169184,-8,-1.074757e-09,0.5727128,353.0
332,0,-0.024096385,-8,-4.3025614e-10,0.59670186,353.0
333,0,-0.024024025,-8,-1.0739125e-09,0.59185004,353.0
334,0,-0.023952097,-8,-1.0746782e-09,0.5831574,353.0
335,0,-0.023880597,-8,-6.451092e-10,0.57593775,353.0
336,0,-0.023809524,-8,-6.444451e-10,0.56005514,353.0
337,0,-0.023738872,-8,-4.3019383e-10,0.5604372,353.0
338,0,-0.02366864,-8,-4.2960507e-10,0.5668001,353.0
339,0,-0.02359882,-8,-6.450157e-10,0.55778325,353.0
340,0,-0.023529412,-8,-1.074355e-09,0.5828353,353.0
341,0,-0.02346041,-8,-6.444795e-10,0.6374655,353.0
342,0,-0.023391813,-8,-6.449542e-10,0.6553041,353.0
343,0,-0.023323616,-8,-6.442853e-10,0.655355,353.0
344,0,-0.023255814,-8,-6.449025e-10,0.6545447,353.0
345,0,-0.023188407,-8,-6.4433203e-10,0.65222454,353.0
346,0,-0.023121387,-8,-1.0746735e-09,0.6385364,353.0
347,0,-0.023054754,-8,-1.50382e-09,0.6634884,353.0
348,0,-0.022988506,-8,-1.5037234e-09,0.68170786,353.0
349,0,-0.022922637,-8,-1.5038225e-09,0.6743295,353.0
350,0,-0.022857143,-8,-1.5035262e-09,0.70374167,353.0
351,0,-0.022792023,-8,-1.5038488e-09,0.7536,353.0
352,0,-0.022727273,-8,-1.503522e-09,0.8107759,353.0
353,0,-0.02266289,-8,-1.1071526e-09,0.8672949,353.0
354,0,-0.02259887,-8,-8.602089e-10,0.9316,353.0
355,0,-0.02253521,-8,-8.594458e-10,0.9512856,353.0
356,0,-0.02247191,-8,-8.5971436e-10,0.9831778,353.0
357,0,-0.022408964,-8,-8.591644e-10,1.0040102,353.0
358,0,-0.022346368,-8,-8.5958385e-10,1.0233974,353.0
359,0,-0.022284122,-8,-8.585209e-10,1.0705196,353.0
360,0,-0.022222223,-8,-8.59456e-10,1.1006508,353.0
361,0,-0.022160664,-8,-8.593708e-10,1.1335247,353.0
362,0,-0.022099448,-8,-0.5,1.4896345,354.0
363,0,-0.022038568,-8,-0.5,1.9985551,356.0
364,0,-0.021978023,-8,-0.5,1.8672523,357.0
365,0,-0.021917809,-8,-0.26701096,1.3213683,359.0
366,0,-0.021857923,-8,-0.43386394,1.2958858,362.0
367,0,-0.021798365,-8,-0.26719725,1.2633212,363.0
368,0,-0.02173913,-8,-0.26719192,1.3020278,363.0
369,0,-0.021680217,-8,-0.2671159,1.3573613,363.0
370,0,-0.021621622,-8,-0.26718387,1.3869743,364.0
371,0,-0.021563342,-8,-0.26721603,1.355618,365.0
372,0,-0.021505376,-8,-0.15069227,1.4207247,366.0
373,0,-0.021447722,-8,-0.15069227,1.1345065,367.0
374,0,-0.021390375,-8,-0.5,1.3611621,368.0
375,0,-0.021333333,-8,-0.5,1.4797518,368.0
376,0,-0.021276595,-8,-0.5,1.4296668,369.0
377,0,-0.021220159,-8,-0.5,1.4118664,370.0
378,0,-0.02116402,-8,-0.5,1.4510286,371.0
379,0,-0.02110818,-8,-0.5,1.4644426,372.0
380,0,-0.021052632,-8,-0.5,1.4142702,372.0
381,0,-0.020997375,-8,-0.5,1.4289551,373.0
382,0,-0.020942409,-8,-0.5,1.4221777,374.0
383,-1,-0.020887729,-8,-0.5,1.4035153,375.0
384,0,-0.0234375,-9,-1.8507313e-36,1.4276966,376.0
385,0,-0.023376623,-9,0.0,1.5152397,376.0
386,0,-0.023316061,-9,0.0,1.5103533,376.0
387,0,-0.023255814,-9,0.0,1.5372903,376.0
388,0,-0.023195876,-9,0.0,1.5608387,376.0
389,0,-0.023136247,-9,0.0,1.5744336,376.0
390,0,-0.023076924,-9,-2.8368819e-36,1.6411611,376.0
391,0,-0.023017902,-9,-4.2553226e-36,1.6321476,376.0
392,0,-0.022959184,-9,-8.735792e-36,1.6362283,376.0
393,0,-0.022900764,-9,-2.4057928e-36,0.5609771,376.0
394,0,-0.022842638,-9,-2.4040678e-36,0.5808735,376.0
395,0,-0.02278481,-9,-1.848981e-36,0.7522568,376.0
396,0,-0.022727273,-9,-1.8496867e-36,0.79689145,376.0
397,0,-0.022670025,-9,0.0,0.76325893,376.0
398,0,-0.022613065,-9,-1.2331245e-36,0.87026095,376.0
399,0,-0.02255639,-9,-2.8245967e-10,0.337188,377.0
400,0,-0.022499999,-9,-2.8248337e-10,0.36292952,377.0
401,0,-0.02244389,-9,-2.8235841e-10,0.40077525,377.0
402,0,-0.02238806,-9,-2.8283165e-10,0.38972345,377.0
403,0,-0.022332506,-9,-2.8249522e-10,0.36982828,377.0
404,0,-0.022277227,-9,-2.8260405e-10,0.44361657,377.0
405,0,-0.022222223,-9,-4.864029e-05,0.41266578,377.0
406,0,-0.022167487,-9,-2.824478e-10,0.4497813,377.0
407,0,-0.022113021,-9,-2.8250707e-10,0.44593075,377.0
408,0,-0.022058824,-9,-2.8250707e-10,0.44378048,377.0
409,0,-0.022004891,-9,-2.8260405e-10,0.42027795,377.0
410,0,-0.021951219,-9,-2.8249522e-10,0.44172648,377.0
411,0,-0.02189781,-9,-2.8255343e-10,0.43103626,377.0
412,0,-0.02184466,-9,-2.8259334e-10,0.51814467,377.0
413,0,-0.02179177,-9,-2.8255343e-10,0.46280116,377.0
414,0,-0.02173913,-9,-3.8214063e-34,0.4522596,377.0
415,0,-0.021686748,-9,-3.7134118e-19,0.46873027,377.0
416,0,-0.021634616,-9,0.0,0.48967835,377.0
417,0,-0.021582734,-9,-1.2340752e-36,0.39018875,377.0
418,0,-0.0215311,-9,-1.2340752e-36,0.441364,377.0
419,0,-0.021479715,-9,-6.1691046e-37,0.47973025,377.0
420,0,-0.021428572,-9,0.0,0.47673213,377.0
421,0,-0.021377673,-9,0.0,0.49074322,377.0
422,0,-0.021327015,-9,-1.8500537e-36,0.5148218,377.0
423,0,-0.021276595,-9,0.0,0.5236145,377.0
424,0,-0.021226415,-9,-1.8503925e-36,0.5471363,377.0
425,0,-0.02117647,-9,-1.08777294e-35,0.5283234,378.0
426,0,-0.02112676,-9,-1.08777294e-35,0.54068637,378.0
427,0,-0.021077283,-9,-1.08875974e-35,0.54443514,378.0
428,0,-0.021028036,-9,-0.0006661487,0.52049226,378.0
429,0,-0.02097902,-9,-1.7680504e-20,0.5598624,378.0
430,0,-0.020930232,-9,-0.00066997646,0.55811566,378.0
431,0,-0.02088167,-9,-0.00066997646,0.55891454,378.0
432,0,-0.020833334,-9,-1.7637727e-20,0.55973494,378.0
433,0,-0.02078522,-9,-1.7596733e-20,0.5553444,378.0
434,0,-0.020737328,-9,-1.7557308e-20,0.5688075,378.0
435,0,-0.020689655,-9,-1.7670862e-20,0.62437,378.0
436,0,-0.0206422,-9,-1.7634499e-20,0.69965863,378.0
437,0,-0.020594966,-9,-1.766938e-20,0.8288001,378.0
438,0,-0.020547945,-9,-1.766938e-20,0.84758675,378.0
439,0,-0.02050114,-9,-1.773285e-20,0.84823865,378.0
440,0,-0.020454545,-9,-1.773285e-20,0.83512783,378.0
441,0,-0.020408163,-9,-1.7761285e-20,0.8004091,378.0
442,0,-0.020361992,-9,-1.7734342e-20,0.8366476,378.0
443,0,-0.020316027,-9,-1.7810678e-20,0.86560637,378.0
444,0,-0.020270271,-9,-1.7786779e-20,0.8621944,378.0
445,0,-0.02022472,-9,-1.7764537e-20,0.87842077,378.0
446,0,-0.020179372,-9,-1.7743813e-20,0.9037116,378.0
447,0,-0.02013423,-9,-1.7743813e-20,0.93374383,378.0
448,0,-0.020089287,-9,-1.7743813e-20,0.9698039,378.0
449,0,-0.020044545,-9,-1.777552e-20,0.9946972,378.0
450,0,-0.02,-9,-1.777552e-20,0.99641716,378.0
451,0,-0.019955654,-9,-1.7762978e-20,1.0461863,378.0
452,0,-0.019911505,-9,-1.7751773e-20,1.0772169,378.0
453,0,-0.01986755,-9,-1.7756514e-20,1.1254704,378.0
454,0,-0.019823788,-9,-1.7744666e-20,1.1538489,378.0
455,0,-0.01978022,-9,-1.7754144e-20,1.1713283,378.0
456,0,-0.019736841,-9,-1.7758886e-20,1.2000546,378.0
457,0,-0.019693654,-9,-1.4589178e-19,1.2183022,378.0
458,0,-0.019650655,-9,-1.4596636e-19,1.238771,378.0
